,Rank,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN,Year,PlayerID
2447,606,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2015,Derick Roberson50
2448,444,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2016,Derick Roberson50
2449,577,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2017,Derick Roberson50
2450,386,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2018,Derick Roberson50
2451,191,4,1,3.0,0,0,0,0,0,3,26.3,8.8,1.5%,2019,Derick Roberson50
2452,376,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2013,Jalen Jelks96
2453,561,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2014,Jalen Jelks96
2454,607,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2015,Jalen Jelks96
2455,445,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2016,Jalen Jelks96
2456,584,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2017,Jalen Jelks96
2457,387,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2018,Jalen Jelks96
2458,502,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2019,Jalen Jelks96
2459,377,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Malik Carney53
2460,551,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Malik Carney53
2461,611,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Malik Carney53
2462,462,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Malik Carney53
2463,586,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Malik Carney53
2464,374,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Malik Carney53
2465,505,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Malik Carney53
2466,378,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Austin Bryant94
2467,556,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Austin Bryant94
2468,603,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Austin Bryant94
2469,575,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Austin Bryant94
2470,558,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2017,Austin Bryant94
2471,378,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2018,Austin Bryant94
2472,253,2,6,0.0,0,0,0,0,0,4,7.6,1.9,0.8%,2019,Austin Bryant94
2473,379,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Ryan Bee92
2474,552,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Ryan Bee92
2475,613,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Ryan Bee92
2476,571,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Ryan Bee92
2477,587,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Ryan Bee92
2478,371,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Ryan Bee92
2479,294,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,2019,Ryan Bee92
2480,380,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Demarcus Christmas67
2481,554,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Demarcus Christmas67
2482,614,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Demarcus Christmas67
2483,569,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Demarcus Christmas67
2484,566,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2017,Demarcus Christmas67
2485,376,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2018,Demarcus Christmas67
2486,503,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2019,Demarcus Christmas67
2487,381,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Albert Huggins76
2488,555,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Albert Huggins76
2489,612,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Albert Huggins76
2490,574,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Albert Huggins76
2491,557,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Albert Huggins76
2492,388,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Albert Huggins76
2493,279,0,3,0.0,0,0,0,0,0,4,2.4,0.6,0.0%,2019,Albert Huggins76
2494,403,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Brian Price92
2495,628,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Brian Price92
2496,619,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Brian Price92
2497,613,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2016,Brian Price92
2498,239,5,3,0.0,1,0,0,0,0,8,11.4,1.4,0.0%,2017,Brian Price92
2499,215,5,6,0.0,0,0,0,0,0,12,14.7,1.2,0.0%,2018,Brian Price92
2500,509,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2019,Brian Price92
2501,404,20,7,2.0,4,1,0,0,1,11,0.0,0.0,11.9%,2013,Jason Pierre-Paul90
2502,3,54,22,12.5,6,0,3,1,0,16,172.8,10.8,11.9%,2014,Jason Pierre-Paul90
2503,89,21,5,1.0,6,0,0,2,0,8,67.1,8.4,11.9%,2015,Jason Pierre-Paul90
2504,12,35,18,7.0,8,0,3,1,1,12,144.9,12.1,11.9%,2016,Jason Pierre-Paul90
2505,9,48,20,8.5,5,0,2,0,0,16,160.8,10.1,11.9%,2017,Jason Pierre-Paul90
2506,8,48,10,12.5,1,0,1,1,0,16,180.8,11.3,11.9%,2018,Jason Pierre-Paul90
2507,41,24,3,8.5,2,0,2,0,0,11,105.8,9.6,11.9%,2019,Jason Pierre-Paul90
2508,407,11,4,3.0,0,0,1,0,0,16,0.0,0.0,24.4%,2013,Brandon Graham55
2509,33,32,9,5.5,0,0,4,0,0,16,91.5,5.7,24.4%,2014,Brandon Graham55
2510,620,39,12,6.5,1,0,3,0,0,16,0.0,0.0,24.4%,2015,Brandon Graham55
2511,8,41,18,5.5,1,0,2,1,0,16,150.5,9.4,24.4%,2016,Brandon Graham55
2512,11,33,14,9.5,2,0,2,1,1,15,155.4,10.4,24.4%,2017,Brandon Graham55
2513,45,31,8,4.0,2,0,1,1,0,16,101.4,6.3,24.4%,2018,Brandon Graham55
2514,16,35,15,8.5,0,0,1,2,0,16,147.6,9.2,24.4%,2019,Brandon Graham55
2515,408,39,19,7.5,5,0,4,1,0,16,0.0,0.0,46.2%,2013,Carlos Dunlap96
2516,7,40,26,8.0,5,0,2,1,0,16,132.8,8.3,46.2%,2014,Carlos Dunlap96
2517,6,37,18,13.5,1,0,2,1,0,16,174.3,10.9,46.2%,2015,Carlos Dunlap96
2518,10,30,19,8.0,15,0,3,0,0,16,146.2,9.1,46.2%,2016,Carlos Dunlap96
2519,13,35,11,7.5,7,1,1,0,1,16,144.8,9.1,46.2%,2017,Carlos Dunlap96
2520,19,32,17,8.0,8,0,2,1,0,16,137.1,8.6,46.2%,2018,Carlos Dunlap96
2521,7,39,24,9.0,8,0,2,0,0,14,165.3,11.8,46.2%,2019,Carlos Dunlap96
2522,410,35,15,9.5,4,0,0,1,0,16,0.0,0.0,4.9%,2013,Gerald McCoy93
2523,37,28,7,8.5,3,0,1,0,0,13,85.7,6.6,4.9%,2014,Gerald McCoy93
2524,55,26,8,8.5,1,0,0,0,0,15,94.5,6.3,4.9%,2015,Gerald McCoy93
2525,39,26,8,7.0,5,0,2,2,0,15,98.7,6.6,4.9%,2016,Gerald McCoy93
2526,33,33,14,6.0,1,0,0,0,0,15,112.5,7.5,4.9%,2017,Gerald McCoy93
2527,92,18,11,5.0,1,0,0,0,0,14,72.0,5.1,4.9%,2018,Gerald McCoy93
2528,70,15,22,5.0,2,0,0,0,0,16,79.9,5.0,4.9%,2019,Gerald McCoy93
2529,411,36,13,5.5,6,0,1,0,0,16,0.0,0.0,17.1%,2013,Ndamukong Suh93
2530,17,44,9,8.5,3,0,0,0,0,16,110.5,6.9,17.1%,2014,Ndamukong Suh93
2531,12,39,22,6.0,5,0,0,0,0,16,149.5,9.3,17.1%,2015,Ndamukong Suh93
2532,7,40,32,5.0,6,0,0,1,0,16,150.6,9.4,17.1%,2016,Ndamukong Suh93
2533,34,29,19,4.5,2,0,2,0,0,16,109.6,6.9,17.1%,2017,Ndamukong Suh93
2534,34,37,22,4.5,4,0,0,2,0,16,115.7,7.2,17.1%,2018,Ndamukong Suh93
2535,38,22,19,2.5,4,0,0,4,2,16,109.2,6.8,17.1%,2019,Ndamukong Suh93
2536,428,45,13,9.0,6,0,1,2,0,16,0.0,0.0,41.1%,2013,Calais Campbell93
2537,15,48,10,7.0,3,1,1,0,0,14,121.3,8.7,41.1%,2014,Calais Campbell93
2538,15,46,15,5.0,3,0,0,1,0,16,146.7,9.2,41.1%,2015,Calais Campbell93
2539,1,34,19,8.0,6,1,2,3,1,16,169.6,10.6,41.1%,2016,Calais Campbell93
2540,2,47,20,14.5,3,0,3,1,1,16,206.0,12.9,41.1%,2017,Calais Campbell93
2541,4,55,17,10.5,1,0,1,1,0,16,197.0,12.3,41.1%,2018,Calais Campbell93
2542,18,37,19,6.5,1,0,2,1,1,16,140.7,8.8,41.1%,2019,Calais Campbell93
2543,460,40,39,11.5,0,0,1,1,1,16,0.0,0.0,60.4%,2013,Chandler Jones55
2544,616,30,13,6.0,2,0,2,1,0,10,0.0,0.0,60.4%,2014,Chandler Jones55
2545,8,31,13,12.5,2,1,4,0,0,15,162.3,10.8,60.4%,2015,Chandler Jones55
2546,638,38,11,11.0,3,0,4,2,0,16,0.0,0.0,60.4%,2016,Chandler Jones55
2547,604,52,7,17.0,3,0,2,0,0,16,0.0,0.0,60.4%,2017,Chandler Jones55
2548,10,38,11,13.0,4,0,3,1,0,16,172.2,10.8,60.4%,2018,Chandler Jones55
2549,523,42,11,19.0,5,0,8,3,0,16,0.0,0.0,60.4%,2019,Chandler Jones55
2550,462,4,4,1.0,0,0,1,0,0,4,0.0,0.0,38.6%,2013,Melvin Ingram III54
2551,64,21,8,4.0,1,0,2,0,0,9,66.2,7.4,38.6%,2014,Melvin Ingram III54
2552,639,52,13,10.5,6,0,3,1,0,16,0.0,0.0,38.6%,2015,Melvin Ingram III54
2553,635,46,14,8.0,5,0,4,0,0,16,0.0,0.0,38.6%,2016,Melvin Ingram III54
2554,5,43,13,10.5,1,0,1,2,1,16,172.5,10.8,38.6%,2017,Melvin Ingram III54
2555,29,28,15,7.0,3,1,1,1,0,16,119.2,7.5,38.6%,2018,Melvin Ingram III54
2556,19,39,9,7.0,5,1,0,1,0,13,137.5,10.6,38.6%,2019,Melvin Ingram III54
2557,468,12,4,0.0,0,0,1,1,0,16,0.0,0.0,0.0%,2013,C.J. Mosley57
2558,119,17,9,2.5,0,0,1,0,0,15,43.8,2.9,0.0%,2014,C.J. Mosley57
2559,233,4,3,0.0,0,0,0,0,0,11,10.9,1.0,0.0%,2015,C.J. Mosley57
2560,473,43,8,4.5,4,0,0,0,0,15,0.0,0.0,2.4%,2013,Dontari Poe95
2561,35,37,8,6.0,1,0,0,0,0,16,88.8,5.6,2.4%,2014,Dontari Poe95
2562,77,29,10,1.0,0,0,1,1,0,15,75.9,5.1,2.4%,2015,Dontari Poe95
2563,114,18,9,1.5,3,0,1,0,0,16,49.7,3.1,2.4%,2016,Dontari Poe95
2564,85,23,16,2.5,2,0,0,0,0,16,71.6,4.5,2.4%,2017,Dontari Poe95
2565,168,9,8,1.0,0,0,0,0,0,16,33.6,2.1,2.4%,2018,Dontari Poe95
2566,110,15,7,4.0,0,0,0,0,0,11,61.6,5.6,2.4%,2019,Dontari Poe95
2567,479,5,6,0.0,0,0,0,0,0,15,0.0,0.0,1.6%,2013,Jack Crawford95
2568,195,6,2,2.0,0,0,1,0,0,6,22.5,3.8,1.6%,2014,Jack Crawford95
2569,105,14,7,4.0,0,0,0,0,0,16,61.5,3.8,1.6%,2015,Jack Crawford95
2570,115,13,12,3.5,0,0,0,0,0,16,49.5,3.1,1.6%,2016,Jack Crawford95
2571,259,3,2,0.0,0,0,0,0,0,4,6.8,1.7,1.6%,2017,Jack Crawford95
2572,56,20,16,6.0,1,1,1,0,0,16,94.2,5.9,1.6%,2018,Jack Crawford95
2573,176,6,18,0.5,3,0,0,0,0,16,31.9,2.0,1.6%,2019,Jack Crawford95
2574,480,30,12,6.0,4,0,1,0,0,16,0.0,0.0,3.3%,2013,Malik Jackson97
2575,46,33,9,3.0,4,0,1,0,0,16,78.5,4.9,3.3%,2014,Malik Jackson97
2576,23,34,11,5.0,7,0,0,2,0,16,128.8,8.1,3.3%,2015,Malik Jackson97
2577,33,28,5,6.5,4,0,0,1,0,16,108.2,6.8,3.3%,2016,Malik Jackson97
2578,23,31,9,8.0,3,0,4,0,0,16,122.2,7.6,3.3%,2017,Malik Jackson97
2579,91,25,8,3.5,1,0,0,0,0,16,72.7,4.5,3.3%,2018,Malik Jackson97
2580,295,0,1,0.0,0,0,0,0,0,1,0.8,0.8,3.3%,2019,Malik Jackson97
2581,486,29,12,3.0,1,0,0,1,0,16,0.0,0.0,30.9%,2013,Fletcher Cox91
2582,14,48,13,4.0,0,0,1,3,1,16,121.6,7.6,30.9%,2014,Fletcher Cox91
2583,3,50,21,9.5,2,0,3,2,0,16,185.0,11.6,30.9%,2015,Fletcher Cox91
2584,25,27,16,6.5,2,0,1,1,0,16,117.8,7.4,30.9%,2016,Fletcher Cox91
2585,60,15,11,5.5,2,0,1,2,1,14,84.2,6.0,30.9%,2017,Fletcher Cox91
2586,18,33,13,10.5,1,0,1,1,0,16,137.5,8.6,30.9%,2018,Fletcher Cox91
2587,52,26,14,3.5,2,0,3,1,0,16,95.2,6.0,30.9%,2019,Fletcher Cox91
2588,487,29,27,4.5,0,0,0,0,0,16,0.0,0.0,22.0%,2013,Akiem Hicks96
2589,79,27,14,2.0,0,0,0,0,0,15,62.3,4.2,22.0%,2014,Akiem Hicks96
2590,100,9,14,3.0,0,0,0,1,1,16,64.0,4.0,22.0%,2015,Akiem Hicks96
2591,11,36,18,7.0,2,0,2,1,0,16,145.0,9.1,22.0%,2016,Akiem Hicks96
2592,12,39,15,8.5,0,0,0,2,0,16,152.0,9.5,22.0%,2017,Akiem Hicks96
2593,14,41,14,7.5,5,0,3,0,0,16,151.0,9.4,22.0%,2018,Akiem Hicks96
2594,194,10,0,1.0,0,0,0,1,0,5,25.5,5.1,22.0%,2019,Akiem Hicks96
2595,490,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%,2013,Tyrone Crawford98
2596,95,22,11,3.0,1,0,1,0,0,15,56.6,3.8,1.6%,2014,Tyrone Crawford98
2597,65,23,12,5.0,1,0,0,0,0,16,84.7,5.3,1.6%,2015,Tyrone Crawford98
2598,61,16,12,4.5,0,0,0,2,0,14,80.9,5.8,1.6%,2016,Tyrone Crawford98
2599,81,18,9,4.0,2,0,1,1,0,16,73.2,4.6,1.6%,2017,Tyrone Crawford98
2600,74,17,17,5.5,2,0,1,0,0,15,79.1,5.3,1.6%,2018,Tyrone Crawford98
2601,237,1,2,1.0,0,0,0,0,0,4,9.5,2.4,1.6%,2019,Tyrone Crawford98
2602,491,46,11,11.5,0,0,0,0,0,16,0.0,0.0,8.9%,2013,Olivier Vernon54
2603,32,31,15,6.5,0,0,2,0,0,16,92.0,5.8,8.9%,2014,Olivier Vernon54
2604,13,41,20,7.5,0,0,0,0,0,16,149.5,9.3,8.9%,2015,Olivier Vernon54
2605,2,46,18,8.5,0,0,1,1,0,16,158.9,9.9,8.9%,2016,Olivier Vernon54
2606,41,23,14,6.5,1,1,2,0,0,12,98.8,8.2,8.9%,2017,Olivier Vernon54
2607,551,23,7,7.0,0,0,1,1,0,11,0.0,0.0,8.9%,2018,Olivier Vernon54
2608,107,20,6,3.5,0,0,1,0,0,10,62.5,6.3,8.9%,2019,Olivier Vernon54
2609,493,11,5,4.0,0,0,0,1,0,11,0.0,0.0,4.8%,2013,Derek Wolfe95
2610,97,24,11,1.5,1,0,0,0,0,16,55.0,3.4,4.8%,2014,Derek Wolfe95
2611,35,35,14,5.5,1,0,0,0,0,12,110.1,9.2,4.8%,2015,Derek Wolfe95
2612,38,38,13,5.5,4,0,0,0,0,14,99.1,7.1,4.8%,2016,Derek Wolfe95
2613,99,18,13,2.0,0,0,0,0,0,11,63.9,5.8,4.8%,2017,Derek Wolfe95
2614,69,30,11,1.5,6,1,0,1,0,16,82.2,5.1,4.8%,2018,Derek Wolfe95
2615,49,23,11,7.0,1,0,1,0,0,12,96.6,8.1,4.8%,2019,Derek Wolfe95
2616,494,31,9,2.0,2,1,1,0,0,12,0.0,0.0,4.5%,2013,Bruce Irvin51
2617,27,24,14,6.5,3,2,1,0,2,15,99.8,6.7,4.5%,2014,Bruce Irvin51
2618,42,22,16,5.5,2,0,1,1,0,15,103.7,6.9,4.5%,2015,Bruce Irvin51
2619,636,47,10,7.0,1,0,6,0,0,16,0.0,0.0,4.5%,2016,Bruce Irvin51
2620,602,38,20,8.0,3,0,4,0,0,16,0.0,0.0,4.5%,2017,Bruce Irvin51
2621,85,16,3,6.5,0,0,1,0,0,15,73.8,4.9,4.5%,2018,Bruce Irvin51
2622,40,22,14,8.5,1,0,1,1,0,13,107.3,8.3,4.5%,2019,Bruce Irvin51
2623,496,38,8,5.5,0,0,1,0,0,16,0.0,0.0,11.4%,2013,Michael Brockers90
2624,99,24,8,2.0,1,0,0,1,0,16,54.1,3.4,11.4%,2014,Michael Brockers90
2625,54,27,17,3.0,0,0,0,0,0,16,95.4,6.0,11.4%,2015,Michael Brockers90
2626,166,14,5,0.0,2,0,0,0,0,14,31.1,2.2,11.4%,2016,Michael Brockers90
2627,32,39,16,4.5,4,0,0,0,0,16,114.3,7.1,11.4%,2017,Michael Brockers90
2628,71,34,20,1.0,0,0,0,0,0,16,81.2,5.1,11.4%,2018,Michael Brockers90
2629,55,34,29,3.0,1,0,0,0,0,16,94.1,5.9,11.4%,2019,Michael Brockers90
2630,503,8,8,2.0,2,0,0,0,0,16,0.0,0.0,1.6%,2013,Al Woods97
2631,163,13,13,1.0,0,0,0,0,0,16,33.6,2.1,1.6%,2014,Al Woods97
2632,151,14,8,0.0,0,0,0,0,0,14,43.2,3.1,1.6%,2015,Al Woods97
2633,163,14,4,0.0,0,0,0,0,0,12,31.3,2.6,1.6%,2016,Al Woods97
2634,76,20,24,1.0,0,0,0,0,0,16,73.9,4.6,1.6%,2017,Al Woods97
2635,177,10,14,0.0,1,0,0,0,0,13,29.7,2.3,1.6%,2018,Al Woods97
2636,126,16,16,1.0,0,0,0,2,0,14,55.8,4.0,1.6%,2019,Al Woods97
2637,505,29,17,5.0,2,0,0,0,0,15,0.0,0.0,2.4%,2013,Corey Peters98
2638,140,15,11,2.0,0,0,0,0,0,15,39.1,2.6,2.4%,2014,Corey Peters98
2639,617,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.4%,2015,Corey Peters98
2640,142,12,9,0.0,0,0,0,0,0,15,37.1,2.5,2.4%,2016,Corey Peters98
2641,138,18,4,1.0,1,0,0,0,0,12,48.9,4.1,2.4%,2017,Corey Peters98
2642,50,33,17,2.5,0,0,0,1,0,15,99.1,6.6,2.4%,2018,Corey Peters98
2643,94,19,19,2.5,0,0,0,0,0,16,68.2,4.3,2.4%,2019,Corey Peters98
2644,511,34,25,3.0,0,0,1,1,0,15,0.0,0.0,13.7%,2013,Linval Joseph95
2645,57,28,19,3.0,1,0,0,0,0,16,71.7,4.5,13.7%,2014,Linval Joseph95
2646,40,42,14,0.5,1,0,1,0,0,12,105.5,8.8,13.7%,2015,Linval Joseph95
2647,17,37,40,4.0,0,0,3,0,0,16,136.2,8.5,13.7%,2016,Linval Joseph95
2648,28,40,28,3.5,0,0,0,1,0,16,118.8,7.4,13.7%,2017,Linval Joseph95
2649,51,35,23,1.0,0,0,1,1,1,15,98.9,6.6,13.7%,2018,Linval Joseph95
2650,65,26,18,3.0,0,0,1,0,0,13,83.9,6.5,13.7%,2019,Linval Joseph95
2651,514,33,9,1.5,1,0,0,0,0,16,0.0,0.0,2.4%,2013,Tyson Alualu94
2652,134,13,17,2.0,0,0,0,0,0,16,40.4,2.5,2.4%,2014,Tyson Alualu94
2653,92,18,8,2.0,2,0,0,1,0,16,66.2,4.1,2.4%,2015,Tyson Alualu94
2654,68,28,8,2.5,0,0,1,0,0,14,77.4,5.5,2.4%,2016,Tyson Alualu94
2655,64,25,14,4.0,1,0,0,0,0,16,81.5,5.1,2.4%,2017,Tyson Alualu94
2656,179,13,9,0.0,0,0,0,0,0,15,29.1,1.9,2.4%,2018,Tyson Alualu94
2657,97,21,20,1.0,2,0,1,0,0,16,67.8,4.2,2.4%,2019,Tyson Alualu94
2658,516,9,11,6.0,0,0,0,0,0,9,0.0,0.0,12.9%,2013,Geno Atkins97
2659,93,20,14,3.0,1,0,1,0,0,16,57.0,3.6,12.9%,2014,Geno Atkins97
2660,11,31,11,11.0,0,0,1,0,0,16,150.6,9.4,12.9%,2015,Geno Atkins97
2661,29,21,11,9.0,0,0,0,0,0,16,110.4,6.9,12.9%,2016,Geno Atkins97
2662,19,29,17,9.0,0,0,0,0,0,16,125.0,7.8,12.9%,2017,Geno Atkins97
2663,28,24,19,9.0,0,0,0,0,0,16,119.3,7.5,12.9%,2018,Geno Atkins97
2664,75,18,29,4.5,0,0,0,0,0,16,77.1,4.8,12.9%,2019,Geno Atkins97
2665,517,30,12,10.0,2,0,2,0,0,16,0.0,0.0,3.8%,2013,Jerry Hughes55
2666,11,36,17,10.0,0,0,3,1,1,16,127.2,8.0,3.8%,2014,Jerry Hughes55
2667,22,37,15,5.0,4,0,2,1,0,16,130.3,8.1,3.8%,2015,Jerry Hughes55
2668,612,31,17,6.0,3,0,1,0,0,16,0.0,0.0,3.8%,2016,Jerry Hughes55
2669,35,28,16,4.0,0,0,1,0,0,16,108.8,6.8,3.8%,2017,Jerry Hughes55
2670,27,30,8,7.0,1,0,3,0,0,16,125.2,7.8,3.8%,2018,Jerry Hughes55
2671,89,14,9,4.5,3,0,0,1,0,16,69.5,4.3,3.8%,2019,Jerry Hughes55
2672,522,7,6,2.5,0,0,1,1,0,16,0.0,0.0,5.9%,2013,Mario Addison97
2673,89,9,13,6.5,0,0,1,2,0,16,57.6,3.6,5.9%,2014,Mario Addison97
2674,128,11,8,6.0,0,0,0,0,0,14,51.8,3.7,5.9%,2015,Mario Addison97
2675,27,22,4,9.5,1,0,2,1,0,14,113.1,8.1,5.9%,2016,Mario Addison97
2676,16,27,17,11.0,1,0,2,0,0,16,127.1,7.9,5.9%,2017,Mario Addison97
2677,36,20,15,9.0,0,0,2,0,0,16,114.5,7.2,5.9%,2018,Mario Addison97
2678,44,20,14,9.5,0,0,2,0,0,15,101.8,6.8,5.9%,2019,Mario Addison97
2679,551,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Alex Brown30
2680,656,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Alex Brown30
2681,665,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Alex Brown30
2682,648,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Alex Brown30
2683,615,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Alex Brown30
2684,560,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Alex Brown30
2685,535,0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%,2019,Alex Brown30
2686,559,29,18,12.5,4,0,2,2,0,16,0.0,0.0,55.0%,2013,Cameron Jordan94
2687,20,32,19,7.5,5,1,0,1,0,16,107.7,6.7,55.0%,2014,Cameron Jordan94
2688,9,32,13,10.0,5,0,1,2,0,16,158.8,9.9,55.0%,2015,Cameron Jordan94
2689,3,40,18,7.5,6,0,1,0,0,16,158.4,9.9,55.0%,2016,Cameron Jordan94
2690,1,48,14,13.0,11,1,2,0,1,16,209.9,13.1,55.0%,2017,Cameron Jordan94
2691,9,36,13,12.0,6,0,1,1,0,16,174.0,10.9,55.0%,2018,Cameron Jordan94
2692,5,37,16,15.5,3,0,0,1,0,16,175.8,11.0,55.0%,2019,Cameron Jordan94
2693,562,47,19,8.5,3,0,4,0,0,16,0.0,0.0,11.5%,2013,Ryan Kerrigan91
2694,665,51,13,13.5,1,0,5,1,0,16,0.0,0.0,11.5%,2014,Ryan Kerrigan91
2695,669,33,9,9.5,3,0,2,0,0,16,0.0,0.0,11.5%,2015,Ryan Kerrigan91
2696,652,26,7,11.0,2,0,2,0,0,16,0.0,0.0,11.5%,2016,Ryan Kerrigan91
2697,621,34,12,13.0,1,1,3,0,1,16,0.0,0.0,11.5%,2017,Ryan Kerrigan91
2698,565,29,12,12.0,1,0,2,1,0,16,0.0,0.0,11.5%,2018,Ryan Kerrigan91
2699,541,16,9,5.5,1,0,1,0,0,12,0.0,0.0,11.5%,2019,Ryan Kerrigan91
2700,564,41,3,11.0,4,0,1,2,0,11,0.0,0.0,34.1%,2013,Justin Houston50
2701,2,60,9,22.0,5,0,4,0,0,16,207.0,12.9,34.1%,2014,Justin Houston50
2702,670,25,5,7.5,6,2,1,0,1,11,0.0,0.0,34.1%,2015,Justin Houston50
2703,653,20,1,4.0,1,0,1,0,0,5,0.0,0.0,34.1%,2016,Justin Houston50
2704,622,46,13,9.5,5,0,0,1,1,15,0.0,0.0,34.1%,2017,Justin Houston50
2705,566,28,10,9.5,1,1,5,3,0,12,0.0,0.0,34.1%,2018,Justin Houston50
2706,13,33,11,11.0,0,0,2,3,0,16,154.6,9.7,34.1%,2019,Justin Houston50
2707,565,25,5,1.0,2,0,0,0,0,15,0.0,0.0,3.3%,2013,Allen Bailey93
2708,55,27,14,5.0,2,0,0,0,0,14,74.2,5.3,3.3%,2014,Allen Bailey93
2709,59,26,12,4.5,0,0,2,1,0,12,91.7,7.6,3.3%,2015,Allen Bailey93
2710,229,5,2,0.0,0,0,0,0,0,5,12.3,2.5,3.3%,2016,Allen Bailey93
2711,82,21,17,2.0,0,0,0,0,0,14,72.8,5.2,3.3%,2017,Allen Bailey93
2712,30,27,12,6.5,0,0,2,4,1,16,118.4,7.4,3.3%,2018,Allen Bailey93
2713,150,14,12,1.0,0,0,0,0,0,15,44.3,3.0,3.3%,2019,Allen Bailey93
2714,567,65,15,10.5,7,0,4,2,0,16,0.0,0.0,58.3%,2013,J.J. Watt99
2715,1,59,19,20.5,10,1,4,5,2,16,255.2,16.0,58.3%,2014,J.J. Watt99
2716,1,57,19,17.5,8,0,3,1,0,16,265.8,16.6,58.3%,2015,J.J. Watt99
2717,205,1,7,1.5,0,0,0,1,0,3,18.9,6.3,58.3%,2016,J.J. Watt99
2718,179,11,4,0.0,2,0,0,0,0,5,31.6,6.3,58.3%,2017,J.J. Watt99
2719,2,47,14,16.0,4,0,7,0,0,16,225.0,14.1,58.3%,2018,J.J. Watt99
2720,81,15,9,4.0,3,0,1,2,0,8,71.9,9.0,58.3%,2019,J.J. Watt99
2721,569,50,7,19.0,1,0,7,2,1,16,0.0,0.0,11.3%,2013,Robert Quinn94
2722,6,39,7,10.5,6,0,5,0,0,16,134.9,8.4,11.3%,2014,Robert Quinn94
