,Rank,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN,Year,PlayerID
2667,551,0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%,2018,Craig James39
2668,292,5,1,0.0,1,0,0,0,0,14,9.8,0.7,0.0%,2019,Craig James39
2669,755,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Adonis Alexander36
2670,766,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Adonis Alexander36
2671,669,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Adonis Alexander36
2672,621,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Adonis Alexander36
2673,592,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Adonis Alexander36
2674,323,2,0,0.0,0,0,0,0,0,9,3.0,0.3,0.0%,2018,Adonis Alexander36
2675,610,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Adonis Alexander36
2676,756,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Tae Hayes22
2677,753,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Tae Hayes22
2678,745,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Tae Hayes22
2679,662,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Tae Hayes22
2680,598,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Tae Hayes22
2681,560,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Tae Hayes22
2682,286,4,3,0.0,2,0,0,0,0,3,11.3,3.8,0.0%,2019,Tae Hayes22
2683,757,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2013,Trevon Diggs31
2684,758,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2014,Trevon Diggs31
2685,746,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2015,Trevon Diggs31
2686,622,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2016,Trevon Diggs31
2687,625,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2017,Trevon Diggs31
2688,561,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2018,Trevon Diggs31
2689,609,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2019,Trevon Diggs31
2690,758,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%,2013,Trayvon Mullen27
2691,759,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%,2014,Trayvon Mullen27
2692,747,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%,2015,Trayvon Mullen27
2693,623,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%,2016,Trayvon Mullen27
2694,585,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%,2017,Trayvon Mullen27
2695,562,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%,2018,Trayvon Mullen27
2696,124,40,8,0.0,10,1,0,0,0,16,86.3,5.4,5.8%,2019,Trayvon Mullen27
2697,759,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Kris Boyd38
2698,760,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Kris Boyd38
2699,748,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Kris Boyd38
2700,624,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Kris Boyd38
2701,586,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Kris Boyd38
2702,563,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2018,Kris Boyd38
2703,248,11,1,0.0,1,0,0,0,0,16,23.8,1.5,0.4%,2019,Kris Boyd38
2704,760,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2013,Julian Love20
2705,761,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2014,Julian Love20
2706,735,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2015,Julian Love20
2707,625,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2016,Julian Love20
2708,587,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2017,Julian Love20
2709,564,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.2%,2018,Julian Love20
2710,155,28,7,0.0,3,1,1,0,0,14,73.4,5.2,9.2%,2019,Julian Love20
2711,761,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Amani Oruwariye24
2712,762,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Amani Oruwariye24
2713,708,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Amani Oruwariye24
2714,626,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,Amani Oruwariye24
2715,588,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,Amani Oruwariye24
2716,565,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2018,Amani Oruwariye24
2717,214,17,1,0.0,3,2,0,0,0,9,40.8,4.5,0.9%,2019,Amani Oruwariye24
2718,764,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.3%,2013,Greedy Williams26
2719,765,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.3%,2014,Greedy Williams26
2720,668,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.3%,2015,Greedy Williams26
2721,629,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.3%,2016,Greedy Williams26
2722,591,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.3%,2017,Greedy Williams26
2723,567,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.3%,2018,Greedy Williams26
2724,158,37,10,0.0,2,0,0,0,0,12,71.2,5.9,6.3%,2019,Greedy Williams26
2725,765,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.4%,2013,Darious Williams31
2726,752,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.4%,2014,Darious Williams31
2727,670,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Darious Williams31
2728,630,0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.4%,2016,Darious Williams31
2729,584,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Darious Williams31
2730,568,0,0,0.0,0,0,0,0,0,9,0.0,0.0,0.4%,2018,Darious Williams31
2731,203,11,1,0.0,4,2,0,1,1,16,45.8,2.9,0.4%,2019,Darious Williams31
2732,766,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2013,Sam Beal23
2733,697,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2014,Sam Beal23
2734,671,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2015,Sam Beal23
2735,632,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2016,Sam Beal23
2736,593,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2017,Sam Beal23
2737,569,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2018,Sam Beal23
2738,218,20,6,0.0,1,0,0,0,0,6,38.7,6.5,1.3%,2019,Sam Beal23
2739,767,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jackson Porter36
2740,689,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jackson Porter36
2741,672,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jackson Porter36
2742,633,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jackson Porter36
2743,594,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Jackson Porter36
2744,570,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Jackson Porter36
2745,611,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Jackson Porter36
2746,768,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Mike Ford38
2747,690,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Mike Ford38
2748,673,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Mike Ford38
2749,634,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Mike Ford38
2750,595,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Mike Ford38
2751,208,24,1,0.0,1,0,0,0,0,7,40.8,5.8,0.4%,2018,Mike Ford38
2752,266,8,1,0.0,2,0,0,0,0,15,15.8,1.1,0.4%,2019,Mike Ford38
2753,770,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Andre Chachere22
2754,692,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Andre Chachere22
2755,676,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Andre Chachere22
2756,631,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Andre Chachere22
2757,597,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Andre Chachere22
2758,553,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Andre Chachere22
2759,605,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Andre Chachere22
2760,771,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Michael Joseph30
2761,682,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Michael Joseph30
2762,664,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Michael Joseph30
2763,655,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Michael Joseph30
2764,616,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Michael Joseph30
2765,579,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Michael Joseph30
2766,572,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Michael Joseph30
2767,774,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Keion Crossen35
2768,714,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Keion Crossen35
2769,684,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Keion Crossen35
2770,645,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Keion Crossen35
2771,607,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Keion Crossen35
2772,288,7,0,0.0,0,0,0,0,0,11,10.5,1.0,0.4%,2018,Keion Crossen35
2773,282,6,2,0.0,1,0,0,0,0,16,12.1,0.8,0.4%,2019,Keion Crossen35
2774,775,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Parry Nickerson35
2775,705,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Parry Nickerson35
2776,685,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Parry Nickerson35
2777,646,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Parry Nickerson35
2778,608,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Parry Nickerson35
2779,241,16,3,0.0,1,0,0,0,0,16,30.3,1.9,0.4%,2018,Parry Nickerson35
2780,331,2,1,0.0,0,0,0,0,0,5,3.8,0.8,0.4%,2019,Parry Nickerson35
2781,776,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Cornell Armstrong30
2782,713,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Cornell Armstrong30
2783,686,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Cornell Armstrong30
2784,647,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Cornell Armstrong30
2785,609,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Cornell Armstrong30
2786,294,6,0,0.0,0,0,0,0,0,15,9.0,0.6,0.0%,2018,Cornell Armstrong30
2787,323,3,1,0.0,0,0,0,0,0,5,5.3,1.1,0.0%,2019,Cornell Armstrong30
2788,777,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Siran Neal33
2789,698,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Siran Neal33
2790,687,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Siran Neal33
2791,648,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Siran Neal33
2792,610,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Siran Neal33
2793,299,1,1,1.0,0,0,0,0,0,16,8.8,0.6,0.4%,2018,Siran Neal33
2794,215,20,7,0.0,0,0,0,0,0,15,40.3,2.7,0.4%,2019,Siran Neal33
2795,778,0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.2%,2013,Donte Jackson26
2796,699,0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.2%,2014,Donte Jackson26
2797,681,0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.2%,2015,Donte Jackson26
2798,649,0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.2%,2016,Donte Jackson26
2799,611,0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.2%,2017,Donte Jackson26
2800,22,62,10,1.0,9,4,1,0,0,16,150.8,9.4,11.2%,2018,Donte Jackson26
2801,120,32,8,0.0,8,3,0,1,0,13,87.6,6.7,11.2%,2019,Donte Jackson26
2802,779,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2013,M.J. Stewart36
2803,700,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2014,M.J. Stewart36
2804,689,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2015,M.J. Stewart36
2805,650,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2016,M.J. Stewart36
2806,612,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2017,M.J. Stewart36
2807,190,27,2,0.0,3,0,0,0,0,11,50.1,4.6,2.2%,2018,M.J. Stewart36
2808,193,28,7,0.0,2,0,0,0,0,10,50.4,5.0,2.2%,2019,M.J. Stewart36
2809,780,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Isaac Yiadom26
2810,724,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Isaac Yiadom26
2811,688,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Isaac Yiadom26
2812,640,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,Isaac Yiadom26
2813,602,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,Isaac Yiadom26
2814,229,14,3,0.0,3,1,0,0,0,13,32.9,2.5,0.9%,2018,Isaac Yiadom26
2815,181,28,10,0.0,4,0,0,0,0,16,58.2,3.6,0.9%,2019,Isaac Yiadom26
2816,781,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Greg Stroman37
2817,701,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Greg Stroman37
2818,690,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Greg Stroman37
2819,720,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Greg Stroman37
2820,613,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Greg Stroman37
2821,165,30,7,0.0,4,1,1,0,0,15,65.4,4.4,0.0%,2018,Greg Stroman37
2822,569,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2019,Greg Stroman37
2823,782,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Quenton Meeks29
2824,702,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Quenton Meeks29
2825,691,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Quenton Meeks29
2826,721,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Quenton Meeks29
2827,627,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Quenton Meeks29
2828,295,4,0,0.0,2,0,0,0,0,8,9.0,1.1,0.0%,2018,Quenton Meeks29
2829,574,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Quenton Meeks29
2830,783,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Tony Brown27
2831,783,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Tony Brown
2832,703,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Tony Brown27
2833,703,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Tony Brown
2834,692,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Tony Brown27
2835,692,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Tony Brown
2836,765,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Tony Brown27
2837,765,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Tony Brown
2838,683,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Tony Brown27
2839,683,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Tony Brown
2840,180,24,5,0.0,5,0,1,0,0,11,53.8,4.9,0.0%,2018,Tony Brown27
2841,180,24,5,0.0,5,0,1,0,0,11,53.8,4.9,0.0%,2018,Tony Brown
2842,278,7,3,0.0,0,0,0,0,0,9,12.8,1.4,0.0%,2019,Tony Brown27
2843,278,7,3,0.0,0,0,0,0,0,9,12.8,1.4,0.0%,2019,Tony Brown
2844,784,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Davontae Harris27
2845,704,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Davontae Harris27
2846,693,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Davontae Harris27
2847,772,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Davontae Harris27
2848,705,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Davontae Harris27
2849,574,0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%,2018,Davontae Harris27
2850,195,27,5,0.0,3,0,0,0,0,16,48.9,3.1,0.0%,2019,Davontae Harris27
2851,785,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2013,J.C. Jackson27
2852,706,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2014,J.C. Jackson27
2853,694,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2015,J.C. Jackson27
2854,773,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2016,J.C. Jackson27
2855,706,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%,2017,J.C. Jackson27
2856,169,22,2,0.0,6,3,0,0,0,13,61.0,4.7,1.3%,2018,J.C. Jackson27
2857,116,29,7,0.0,10,5,0,0,0,16,89.1,5.6,1.3%,2019,J.C. Jackson27
2858,786,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%,2013,Taron Johnson24
2859,707,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%,2014,Taron Johnson24
2860,695,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%,2015,Taron Johnson24
2861,774,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%,2016,Taron Johnson24
2862,707,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%,2017,Taron Johnson24
2863,148,33,8,1.0,3,1,1,0,0,11,75.7,6.9,1.8%,2018,Taron Johnson24
2864,121,39,11,1.0,5,0,1,0,0,12,87.6,7.3,1.8%,2019,Taron Johnson24
2865,787,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Brandon Facyson28
2866,708,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Brandon Facyson28
2867,709,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Brandon Facyson28
2868,775,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Brandon Facyson28
2869,708,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Brandon Facyson28
2870,320,0,0,0.0,0,0,0,1,0,15,4.0,0.3,0.4%,2018,Brandon Facyson28
2871,191,25,10,0.0,1,0,0,0,0,16,51.6,3.2,0.4%,2019,Brandon Facyson28
2872,789,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2013,Dane Cruikshank29
2873,725,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2014,Dane Cruikshank29
2874,696,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2015,Dane Cruikshank29
2875,641,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2016,Dane Cruikshank29
2876,603,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2017,Dane Cruikshank29
2877,305,3,0,0.0,0,0,0,0,0,11,7.0,0.6,1.4%,2018,Dane Cruikshank29
2878,350,1,0,0.0,0,0,0,0,0,16,1.5,0.1,1.4%,2019,Dane Cruikshank29
2879,790,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Tremon Smith38
2880,723,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Tremon Smith38
2881,697,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Tremon Smith38
2882,639,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Tremon Smith38
2883,601,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Tremon Smith38
2884,329,1,0,0.0,1,0,0,0,0,12,3.0,0.3,0.4%,2018,Tremon Smith38
2885,567,0,0,0.0,0,0,0,0,0,8,0.0,0.0,0.4%,2019,Tremon Smith38
2886,791,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Kevin Toliver II22
2887,683,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Kevin Toliver II22
2888,678,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Kevin Toliver II22
2889,656,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,Kevin Toliver II22
2890,617,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,Kevin Toliver II22
2891,251,13,2,0.0,2,0,0,0,0,15,24.0,1.6,0.9%,2018,Kevin Toliver II22
2892,257,10,2,0.0,2,0,0,0,0,13,19.5,1.5,0.9%,2019,Kevin Toliver II22
2893,792,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Grant Haley34
2894,684,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Grant Haley34
2895,667,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Grant Haley34
2896,657,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,Grant Haley34
2897,618,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,Grant Haley34
2898,174,29,4,0.0,3,0,0,0,0,10,58.6,5.9,0.9%,2018,Grant Haley34
2899,154,36,7,1.0,0,0,0,0,0,15,73.4,4.9,0.9%,2019,Grant Haley34
2900,793,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Chandon Sullivan39
2901,685,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2014,Chandon Sullivan39
2902,679,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2015,Chandon Sullivan39
2903,658,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2016,Chandon Sullivan39
2904,619,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2017,Chandon Sullivan39
2905,281,7,0,0.0,1,0,0,0,0,5,12.0,2.4,0.4%,2018,Chandon Sullivan39
2906,180,26,2,0.0,6,1,1,0,0,16,58.6,3.7,0.4%,2019,Chandon Sullivan39
2907,794,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.6%,2013,Charvarius Ward35
2908,686,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.6%,2014,Charvarius Ward35
2909,699,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.6%,2015,Charvarius Ward35
2910,659,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.6%,2016,Charvarius Ward35
2911,620,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.6%,2017,Charvarius Ward35
2912,238,17,1,0.0,3,0,0,0,0,13,30.8,2.4,7.6%,2018,Charvarius Ward35
2913,47,56,18,0.0,10,2,1,0,0,16,126.9,7.9,7.6%,2019,Charvarius Ward35
2914,795,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Arrion Springs33
2915,687,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Arrion Springs33
2916,700,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Arrion Springs33
2917,653,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Arrion Springs33
2918,621,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Arrion Springs33
2919,580,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Arrion Springs33
2920,565,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Arrion Springs33
2921,796,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2013,Trey Marshall36
2922,715,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2014,Trey Marshall36
2923,701,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2015,Trey Marshall36
2924,660,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2016,Trey Marshall36
2925,623,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2017,Trey Marshall36
2926,581,0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.5%,2018,Trey Marshall36
2927,232,13,6,0.0,0,0,1,1,0,16,32.1,2.0,0.5%,2019,Trey Marshall36
2928,797,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Avonte Maddox29
2929,722,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Avonte Maddox29
2930,702,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Avonte Maddox29
2931,638,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2016,Avonte Maddox29
2932,600,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2017,Avonte Maddox29
2933,160,25,7,0.5,4,2,1,0,0,13,67.4,5.2,0.9%,2018,Avonte Maddox29
2934,111,38,9,1.0,10,0,1,0,0,12,91.9,7.7,0.9%,2019,Avonte Maddox29
2935,798,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%,2013,Tre Herndon37
2936,716,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%,2014,Tre Herndon37
2937,698,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%,2015,Tre Herndon37
2938,661,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%,2016,Tre Herndon37
2939,624,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%,2017,Tre Herndon37
2940,293,6,1,0.0,0,0,0,0,0,11,9.8,0.9,1.8%,2018,Tre Herndon37
2941,73,41,13,0.0,13,3,0,0,0,16,108.5,6.8,1.8%,2019,Tre Herndon37
2942,800,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,2013,Jalen Davis30
