,Name,PlayerID,Height,Height Percentile,Weight,Weight Percentile,Forty Yard Dash,Forty Yard Dash Percentile,Shuttle Time,Shuttle TIme Percentile,Cone Drill,Cone Drill Percentile,Vertical Jump,Vertical Jump Percentile,Broad Jump,Broad Jump Percentile,Bench Press,Bench Press Percentile,Hand Length,Hand Length Percentil,Arm Length,Arm Length Percentile
11934,Lavon Coleman,12895,"6' 0""",80%,209 lbs,37%,4.60 sec,34%,NaN,NaN,NaN,NaN,33.0 in,30%,120 in,65%,23 reps,70%,9.25 in,50%,30.50 in,40%
11936,Darren Carrington II,12897,"6' 2""",60%,200 lbs,43%,NaN,NaN,NaN,NaN,NaN,NaN,36.0 in,60%,120 in,50%,NaN,NaN,10.38 in,95%,32.75 in,63%
11937,Cam Phillips,12898,"6' 0""",30%,201 lbs,45%,4.79 sec,0%,4.45 sec,10%,7.19 sec,8%,NaN,NaN,NaN,NaN,12 reps,25%,NaN,NaN,NaN,NaN
11940,Marcus Baugh,12901,"6' 4""",30%,245 lbs,18%,4.81 sec,34%,4.51 sec,27%,7.28 sec,24%,33.0 in,50%,117 in,70%,NaN,NaN,9.50 in,17%,33.00 in,30%
11944,Anthony Averett,12905,"5' 11""",50%,178 lbs,7%,4.36 sec,91%,4.40 sec,9%,6.93 sec,31%,31.5 in,9%,119 in,35%,13 reps,30%,NaN,NaN,NaN,NaN
11945,Tony Brown,12906,"6' 0""",65%,199 lbs,80%,4.35 sec,92%,4.11 sec,62%,6.78 sec,62%,31.5 in,9%,126 in,75%,14 reps,40%,NaN,NaN,NaN,NaN
11946,Shaun Dion Hamilton,12907,"6' 0""",7%,235 lbs,20%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20 reps,30%,10.25 in,90%,31.00 in,10%
11947,Joshua Frazier,12908,"6' 4""",60%,315 lbs,77%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21 reps,9%,10.00 in,50%,34.25 in,75%
11948,Robert Foster,12909,"6' 2""",60%,196 lbs,36%,4.41 sec,80%,4.20 sec,58%,6.90 sec,50%,31.0 in,9%,116 in,25%,NaN,NaN,9.25 in,50%,32.13 in,45%
11949,John Atkins,12910,"6' 3""",40%,320 lbs,83%,5.38 sec,9%,4.75 sec,30%,7.95 sec,11%,24.0 in,8%,89 in,0%,NaN,NaN,9.25 in,10%,34.00 in,70%
11950,Davin Bellamy,12911,"6' 5""",95%,259 lbs,94%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15 reps,7%,9.50 in,40%,33.25 in,80%
11951,Dominick Sanders,12912,"6' 0""",35%,201 lbs,18%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14 reps,20%,NaN,NaN,NaN,NaN
11952,Austin Allen,12913,"6' 1""",10%,209 lbs,9%,4.81 sec,53%,4.48 sec,27%,7.18 sec,30%,29.5 in,30%,112 in,65%,NaN,NaN,9.68 in,52%,30.67 in,9%
11953,Troy Apke,12914,"6' 1""",40%,205 lbs,30%,4.34 sec,98%,4.03 sec,92%,6.56 sec,100%,41.0 in,92%,131 in,96%,16 reps,40%,NaN,NaN,NaN,NaN
11954,Ade Aruna,12915,"6' 5""",70%,263 lbs,40%,4.60 sec,92%,4.48 sec,38%,7.53 sec,8%,38.5 in,93%,128 in,94%,18 reps,10%,10.68 in,94%,34.00 in,60%
11955,Genard Avery,12916,"6' 0""",0%,250 lbs,10%,4.59 sec,92%,4.36 sec,67%,6.90 sec,96%,36.0 in,83%,124 in,91%,26 reps,70%,10.13 in,70%,31.00 in,2%
11956,Keishawn Bierria,12917,"6' 0""",7%,230 lbs,10%,4.79 sec,29%,NaN,NaN,7.26 sec,33%,30.4 in,14%,117 in,55%,21 reps,40%,9.38 in,30%,31.13 in,13%
11957,David Bright,12918,"6' 5""",20%,293 lbs,0%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.25 in,60%,33.25 in,15%
11958,Oren Burks,12919,"6' 3""",70%,233 lbs,16%,4.59 sec,82%,4.15 sec,84%,6.82 sec,94%,39.5 in,91%,131 in,97%,18 reps,15%,9.13 in,15%,33.38 in,85%
11959,Dylan Cantrell,12920,"6' 3""",80%,226 lbs,92%,4.59 sec,18%,4.03 sec,92%,6.56 sec,93%,38.5 in,87%,130 in,93%,18 reps,75%,9.25 in,50%,31.38 in,27%
11960,Lorenzo Carter,12921,"6' 5""",95%,250 lbs,86%,4.50 sec,93%,NaN,NaN,NaN,NaN,36.0 in,70%,130 in,96%,NaN,NaN,10.38 in,92%,34.00 in,94%
11961,Andre Chachere,12922,"6' 0""",65%,200 lbs,82%,4.49 sec,47%,4.07 sec,70%,6.78 sec,62%,38.0 in,77%,123 in,60%,13 reps,30%,NaN,NaN,NaN,NaN
11962,Sean Chandler,12923,"5' 10""",10%,205 lbs,30%,4.65 sec,20%,4.62 sec,3%,NaN,NaN,34.5 in,40%,119 in,40%,16 reps,40%,NaN,NaN,NaN,NaN
11963,Chris Covington,12924,"6' 2""",50%,245 lbs,70%,4.78 sec,30%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23 reps,50%,9.25 in,20%,32.50 in,47%
11971,Jeff Wilson,12932,"6' 0""",80%,194 lbs,9%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15 reps,10%,9.25 in,50%,31.50 in,77%
11972,Duke Ejiofor,12933,"6' 4""",90%,255 lbs,92%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.75 in,60%,34.88 in,100%
11973,Marquez Valdes-Scantling,12934,"6' 4""",90%,206 lbs,55%,4.37 sec,88%,NaN,NaN,NaN,NaN,30.5 in,8%,124 in,75%,15 reps,50%,10.25 in,93%,32.25 in,50%
11975,K.J. Malone,12936,"6' 4""",40%,321 lbs,72%,5.30 sec,54%,NaN,NaN,NaN,NaN,29.5 in,80%,NaN,NaN,15 reps,5%,9.25 in,7%,33.50 in,50%
11976,Braden Smith,12937,"6' 6""",90%,315 lbs,55%,5.21 sec,71%,NaN,NaN,NaN,NaN,33.5 in,95%,NaN,NaN,35 reps,91%,9.38 in,10%,32.50 in,13%
11977,Jamarco Jones,12938,"6' 4""",10%,293 lbs,0%,5.50 sec,14%,NaN,NaN,NaN,NaN,24.0 in,13%,102 in,50%,NaN,NaN,9.50 in,15%,35.13 in,73%
11978,Rod Taylor,12939,"6' 3""",20%,320 lbs,70%,5.25 sec,64%,NaN,NaN,NaN,NaN,30.5 in,87%,99 in,45%,NaN,NaN,9.75 in,40%,34.25 in,80%
11979,Timon Parris,12940,"6' 6""",60%,315 lbs,55%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27 reps,60%,9.38 in,10%,33.88 in,28%
11981,Jordan Wilkins,12942,"6' 1""",90%,216 lbs,58%,4.71 sec,13%,NaN,NaN,NaN,NaN,36.0 in,70%,117 in,45%,16 reps,15%,9.38 in,60%,30.13 in,20%
11982,Roc Thomas,12943,"5' 10""",50%,198 lbs,13%,4.56 sec,43%,NaN,NaN,NaN,NaN,35.5 in,65%,125 in,90%,16 reps,15%,9.25 in,50%,31.67 in,79%
11983,Demario Richard,12944,"5' 9""",20%,219 lbs,67%,4.70 sec,14%,NaN,NaN,NaN,NaN,29.5 in,8%,115 in,35%,12 reps,5%,9.25 in,50%,28.75 in,16%
11984,Ryan Hall,12945,"6' 2""",93%,234 lbs,91%,4.58 sec,38%,NaN,NaN,NaN,NaN,33.0 in,30%,122 in,80%,15 reps,10%,10.50 in,100%,31.50 in,77%
11985,Kyle Hicks,12946,"5' 10""",50%,210 lbs,40%,4.63 sec,28%,NaN,NaN,NaN,NaN,36.5 in,80%,122 in,80%,13 reps,7%,9.50 in,70%,32.50 in,92%
11986,Jarvion Franklin,12947,"5' 11""",60%,225 lbs,78%,4.63 sec,28%,4.31 sec,38%,6.93 sec,63%,30.0 in,9%,109 in,9%,18 reps,30%,9.25 in,50%,31.25 in,73%
11988,Logan Woodside,12949,"6' 1""",10%,213 lbs,15%,4.79 sec,58%,4.15 sec,82%,6.94 sec,81%,31.5 in,55%,103 in,13%,NaN,NaN,9.75 in,55%,31.00 in,15%
11989,Danny Etling,12950,"6' 3""",60%,225 lbs,60%,4.76 sec,63%,4.37 sec,48%,7.09 sec,48%,30.5 in,40%,114 in,75%,NaN,NaN,9.38 in,30%,31.00 in,15%
11990,Steven Mitchell,12951,"5' 10""",10%,186 lbs,17%,4.56 sec,30%,4.40 sec,16%,6.75 sec,76%,32.5 in,17%,121 in,60%,13 reps,30%,9.38 in,60%,30.38 in,9%
11991,Chris Lacy,12952,"6' 3""",80%,205 lbs,53%,4.51 sec,47%,NaN,NaN,NaN,NaN,33.5 in,30%,120 in,50%,11 reps,20%,9.75 in,80%,31.25 in,23%
11992,Davon Grayson,12953,"6' 2""",60%,187 lbs,18%,4.51 sec,47%,NaN,NaN,NaN,NaN,34.5 in,40%,124 in,75%,19 reps,80%,9.38 in,60%,31.38 in,27%
11993,Ka'Raun White,12954,"6' 1""",40%,206 lbs,55%,4.52 sec,43%,4.57 sec,6%,7.16 sec,9%,33.5 in,30%,118 in,40%,24 reps,96%,9.68 in,77%,32.25 in,50%
11994,Rashard Fant,12955,"5' 10""",20%,175 lbs,5%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11995,Stephen Roberts,12956,"5' 11""",20%,189 lbs,4%,4.53 sec,63%,NaN,NaN,NaN,NaN,34.0 in,30%,121 in,60%,NaN,NaN,NaN,NaN,NaN,NaN
11996,Max Redfield,12957,"6' 1""",40%,205 lbs,30%,4.69 sec,12%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15 reps,30%,NaN,NaN,NaN,NaN
11997,Parry Nickerson,12958,"5' 10""",20%,182 lbs,10%,4.32 sec,94%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15 reps,50%,NaN,NaN,NaN,NaN
11998,Kamrin Moore,12959,"5' 11""",20%,203 lbs,23%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11999,Henre' Toliver,12960,"6' 0""",65%,190 lbs,40%,4.63 sec,10%,4.15 sec,50%,7.01 sec,17%,32.5 in,13%,117 in,25%,6 reps,5%,NaN,NaN,NaN,NaN
12000,Trey Walker,12961,"6' 2""",80%,200 lbs,16%,4.51 sec,70%,4.28 sec,34%,7.00 sec,45%,33.0 in,23%,119 in,40%,14 reps,20%,NaN,NaN,NaN,NaN
12001,Trevon Young,12962,"6' 4""",90%,259 lbs,94%,4.78 sec,30%,4.40 sec,25%,6.99 sec,76%,33.0 in,40%,114 in,40%,25 reps,70%,NaN,NaN,NaN,NaN
12002,Anthony Winbush,12963,"6' 1""",0%,240 lbs,4%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110 in,25%,25 reps,60%,NaN,NaN,NaN,NaN
12003,Peter Kalambayi,12964,"6' 3""",70%,254 lbs,91%,4.57 sec,85%,4.36 sec,35%,7.13 sec,53%,34.0 in,53%,121 in,80%,19 reps,20%,9.00 in,10%,33.50 in,90%
12004,Darius Jackson,12965,"6' 3""",20%,242 lbs,5%,4.87 sec,38%,NaN,NaN,7.52 sec,8%,26.5 in,5%,113 in,43%,21 reps,30%,9.13 in,8%,32.00 in,7%
12005,James Hearns,12966,"6' 3""",70%,239 lbs,37%,4.89 sec,10%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22 reps,45%,9.38 in,30%,32.50 in,47%
12006,Skai Moore,12967,"6' 2""",50%,218 lbs,0%,4.73 sec,45%,NaN,NaN,NaN,NaN,36.0 in,70%,117 in,55%,NaN,NaN,9.38 in,30%,32.00 in,30%
12007,Josey Jewell,12968,"6' 1""",10%,234 lbs,18%,4.82 sec,25%,4.27 sec,62%,6.80 sec,95%,33.0 in,40%,117 in,55%,18 reps,15%,10.00 in,80%,32.00 in,30%
12008,Donta Stallworth,12969,"6' 2""",20%,312 lbs,73%,5.28 sec,19%,4.75 sec,30%,7.95 sec,11%,23.5 in,7%,101 in,23%,18 reps,4%,10.25 in,70%,32.50 in,27%
12009,Olubunmi Rotimi,12970,"6' 4""",50%,273 lbs,70%,NaN,NaN,4.70 sec,15%,7.46 sec,11%,32.0 in,40%,113 in,43%,21 reps,30%,9.75 in,30%,34.88 in,83%
12010,Derrick Nnadi,12971,"6' 1""",10%,312 lbs,73%,5.38 sec,9%,5.02 sec,6%,8.15 sec,4%,27.0 in,30%,96 in,7%,25 reps,25%,9.78 in,41%,33.50 in,50%
12011,John Franklin-Myers,12972,"6' 4""",50%,288 lbs,91%,4.75 sec,68%,4.48 sec,38%,7.36 sec,22%,33.0 in,50%,113 in,43%,26 reps,70%,10.00 in,50%,32.88 in,18%
12012,Matt Dickerson,12973,"6' 5""",70%,292 lbs,93%,5.06 sec,7%,NaN,NaN,NaN,NaN,31.0 in,30%,NaN,NaN,26 reps,70%,10.00 in,50%,33.25 in,35%
12013,Zaycoven Henderson,12974,"6' 0""",0%,298 lbs,26%,5.16 sec,34%,4.58 sec,62%,7.33 sec,78%,29.5 in,55%,105 in,50%,20 reps,7%,9.75 in,40%,32.75 in,32%
12025,Will Dissly,12986,"6' 4""",30%,265 lbs,88%,4.87 sec,22%,4.40 sec,50%,7.07 sec,82%,28.0 in,10%,111 in,25%,15 reps,9%,9.75 in,40%,33.25 in,55%
12459,Nick Bosa,13421,"6' 4""",50%,266 lbs,50%,4.79 sec,60%,4.14 sec,92%,7.10 sec,70%,33.5 in,55%,116 in,55%,29 reps,83%,10.75 in,95%,33.00 in,20%
12462,DK Metcalf,13424,"6' 4""",90%,229 lbs,94%,4.33 sec,93%,4.50 sec,8%,7.38 sec,2%,40.5 in,94%,134 in,96%,27 reps,100%,9.88 in,85%,34.88 in,95%
12463,N'Keal Harry,13425,"6' 4""",90%,225 lbs,92%,4.53 sec,40%,NaN,NaN,NaN,NaN,38.5 in,87%,122 in,65%,27 reps,100%,9.50 in,70%,33.00 in,70%
12464,Noah Fant,13426,"6' 5""",60%,249 lbs,33%,4.50 sec,92%,4.22 sec,85%,6.81 sec,98%,39.5 in,93%,127 in,96%,20 reps,40%,9.75 in,40%,33.50 in,63%
12465,Justice Hill,13427,"5' 10""",50%,200 lbs,17%,4.40 sec,90%,NaN,NaN,NaN,NaN,40.0 in,94%,130 in,96%,21 reps,60%,9.50 in,70%,31.63 in,78%
12466,Kelvin Harmon,13428,"6' 2""",60%,215 lbs,80%,4.60 sec,15%,4.32 sec,30%,7.15 sec,9%,32.5 in,17%,117 in,30%,18 reps,75%,9.50 in,70%,32.50 in,57%
12467,Deebo Samuel,13429,"5' 11""",20%,214 lbs,78%,4.48 sec,60%,4.14 sec,73%,7.03 sec,27%,39.0 in,90%,122 in,65%,15 reps,50%,10.00 in,90%,31.38 in,27%
12468,Xavier Crawford,13430,"5' 11""",50%,187 lbs,23%,4.48 sec,50%,NaN,NaN,NaN,NaN,37.5 in,73%,NaN,NaN,11 reps,15%,9.00 in,30%,29.13 in,0%
12469,Jaylen Smith,13431,"6' 2""",60%,219 lbs,86%,4.47 sec,63%,4.48 sec,9%,7.55 sec,0%,34.5 in,40%,122 in,65%,14 reps,40%,9.50 in,70%,33.88 in,91%
12470,A.J. Brown,13432,"6' 0""",30%,226 lbs,92%,4.49 sec,55%,NaN,NaN,NaN,NaN,36.5 in,70%,120 in,50%,NaN,NaN,9.75 in,80%,32.88 in,67%
12472,Jazz Ferguson,13434,"6' 5""",93%,227 lbs,93%,4.45 sec,70%,4.59 sec,5%,7.25 sec,6%,37.0 in,75%,123 in,70%,8 reps,7%,9.25 in,50%,34.25 in,92%
12473,Jordan Brailford,13435,"6' 3""",70%,252 lbs,90%,4.65 sec,67%,NaN,NaN,NaN,NaN,37.5 in,83%,126 in,92%,22 reps,45%,9.13 in,15%,32.50 in,47%
12474,Germaine Pratt,13436,"6' 2""",50%,245 lbs,70%,4.57 sec,85%,NaN,NaN,NaN,NaN,32.5 in,35%,116 in,50%,24 reps,60%,9.13 in,15%,31.63 in,23%
12475,Keenen Brown,13437,"6' 3""",10%,250 lbs,37%,4.75 sec,50%,4.51 sec,27%,7.27 sec,25%,33.0 in,50%,117 in,70%,17 reps,15%,9.88 in,50%,34.50 in,90%
12476,Jarrett Stidham,13438,"6' 3""",60%,215 lbs,20%,4.81 sec,53%,4.33 sec,55%,7.28 sec,15%,31.0 in,50%,110 in,50%,0 reps,0%,9.13 in,10%,32.00 in,40%
12477,Brian Burns,13439,"6' 5""",70%,250 lbs,10%,4.53 sec,95%,NaN,NaN,7.01 sec,87%,36.0 in,83%,129 in,94%,NaN,NaN,10.00 in,50%,33.88 in,50%
12478,Dax Raymond,13440,"6' 5""",60%,255 lbs,55%,4.73 sec,57%,4.39 sec,52%,7.15 sec,40%,32.0 in,40%,109 in,15%,15 reps,9%,10.25 in,80%,32.63 in,20%
12479,Zack Bailey,13441,"6' 5""",70%,299 lbs,8%,NaN,NaN,NaN,NaN,NaN,NaN,28.0 in,65%,103 in,70%,24 reps,40%,9.63 in,30%,33.00 in,30%
12480,Jovon Durante,13442,"6' 0""",30%,165 lbs,2%,4.55 sec,33%,4.31 sec,32%,7.00 sec,32%,31.5 in,10%,120 in,50%,NaN,NaN,8.75 in,15%,31.13 in,20%
12481,LJ Scott,13443,"6' 0""",80%,227 lbs,82%,NaN,NaN,4.34 sec,34%,7.27 sec,6%,33.0 in,30%,120 in,65%,21 reps,60%,9.38 in,60%,32.13 in,88%
12482,Caleb Wilson,13444,"6' 4""",30%,240 lbs,9%,4.56 sec,87%,4.40 sec,50%,7.20 sec,29%,29.0 in,15%,113 in,40%,NaN,NaN,9.75 in,40%,33.00 in,30%
12484,Will Grier,13446,"6' 1""",10%,220 lbs,37%,4.84 sec,43%,4.28 sec,63%,7.09 sec,48%,34.0 in,83%,112 in,65%,0 reps,0%,9.38 in,30%,31.50 in,25%
12485,Antoine Wesley,13447,"6' 4""",90%,206 lbs,55%,NaN,NaN,4.26 sec,40%,7.07 sec,20%,37.0 in,75%,117 in,30%,6 reps,3%,9.75 in,80%,34.00 in,91%
12486,Greg Little,13448,"6' 5""",20%,310 lbs,37%,5.33 sec,37%,4.74 sec,54%,NaN,NaN,25.0 in,20%,113 in,92%,0 reps,0%,10.25 in,60%,35.25 in,75%
12487,Devin Singletary,13449,"5' 7""",5%,203 lbs,22%,4.66 sec,20%,4.40 sec,20%,7.32 sec,3%,35.0 in,60%,117 in,45%,15 reps,10%,8.50 in,8%,28.88 in,16%
12488,Darrell Henderson,13450,"5' 8""",10%,208 lbs,33%,4.49 sec,70%,NaN,NaN,NaN,NaN,33.5 in,35%,121 in,70%,22 reps,65%,8.63 in,10%,31.00 in,60%
12489,Dre'Mont Jones,13451,"6' 3""",20%,281 lbs,85%,5.12 sec,4%,4.53 sec,30%,7.71 sec,1%,31.5 in,35%,110 in,25%,NaN,NaN,9.63 in,25%,33.75 in,48%
12490,Alex Barnes,13452,"6' 0""",80%,226 lbs,80%,4.59 sec,36%,4.10 sec,88%,6.95 sec,60%,38.5 in,91%,126 in,91%,34 reps,98%,10.00 in,90%,31.00 in,60%
12491,Benny Snell,13453,"5' 10""",50%,224 lbs,77%,4.66 sec,20%,4.33 sec,35%,7.07 sec,40%,29.5 in,8%,119 in,60%,16 reps,15%,9.38 in,60%,31.00 in,60%
12493,Justin Layne,13455,"6' 2""",93%,192 lbs,50%,4.50 sec,43%,4.09 sec,66%,6.90 sec,36%,37.5 in,73%,134 in,96%,NaN,NaN,9.25 in,60%,33.00 in,93%
12494,Mike Weber,13456,"5' 10""",50%,211 lbs,43%,4.47 sec,75%,NaN,NaN,NaN,NaN,33.5 in,35%,NaN,NaN,22 reps,65%,9.38 in,60%,29.75 in,19%
12496,Bryce Love,13458,"5' 9""",20%,205 lbs,26%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18 reps,30%,9.13 in,40%,29.38 in,18%
12497,Maxx Crosby,13459,"6' 5""",70%,255 lbs,18%,4.66 sec,86%,4.13 sec,92%,6.89 sec,96%,36.0 in,83%,122 in,90%,NaN,NaN,9.75 in,30%,32.88 in,18%
12498,T.J. Edwards,13460,"6' 1""",10%,242 lbs,50%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16 reps,9%,9.38 in,30%,31.25 in,15%
12499,Devin Bush,13461,"5' 11""",3%,234 lbs,18%,4.43 sec,98%,4.23 sec,68%,6.93 sec,84%,40.5 in,92%,124 in,90%,21 reps,40%,9.63 in,50%,32.00 in,30%
12500,Sutton Smith,13462,"6' 0""",7%,233 lbs,16%,4.69 sec,55%,4.32 sec,45%,6.75 sec,97%,31.5 in,25%,118 in,60%,25 reps,70%,9.00 in,10%,30.75 in,9%
12502,Nate Herbig,13464,"6' 4""",40%,334 lbs,90%,5.41 sec,28%,5.04 sec,15%,8.15 sec,5%,24.0 in,20%,90 in,9%,29 reps,75%,10.13 in,70%,32.38 in,10%
12504,Dawson Knox,13466,"6' 4""",30%,254 lbs,50%,NaN,NaN,4.27 sec,80%,7.12 sec,50%,34.5 in,70%,NaN,NaN,16 reps,10%,9.75 in,40%,33.50 in,63%
12505,William Sweet,13467,"6' 6""",60%,313 lbs,47%,5.27 sec,52%,5.00 sec,17%,8.01 sec,16%,30.5 in,83%,111 in,85%,23 reps,40%,10.13 in,50%,34.38 in,55%
12507,Greg Dortch,13469,"5' 7""",4%,173 lbs,6%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.25 in,50%,29.25 in,4%
12509,Blessuan Austin,13471,"6' 1""",70%,198 lbs,75%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15 reps,50%,10.00 in,93%,32.50 in,87%
12510,Diontae Johnson,13472,"5' 10""",10%,183 lbs,12%,4.53 sec,40%,4.45 sec,10%,7.09 sec,16%,33.5 in,30%,123 in,70%,15 reps,50%,9.00 in,20%,30.75 in,10%
12511,Ryquell Armstead,13473,"5' 11""",60%,220 lbs,70%,4.45 sec,80%,4.29 sec,40%,7.02 sec,45%,30.0 in,9%,114 in,30%,22 reps,65%,9.13 in,40%,30.63 in,45%
12512,Rock Ya-Sin,13474,"6' 0""",65%,192 lbs,50%,4.51 sec,40%,4.31 sec,18%,7.31 sec,1%,39.5 in,87%,120 in,40%,18 reps,80%,9.88 in,92%,32.00 in,70%
12513,Deandre Baker,13475,"5' 11""",50%,180 lbs,9%,4.52 sec,35%,NaN,NaN,NaN,NaN,NaN,NaN,118 in,30%,14 reps,40%,9.00 in,30%,32.00 in,70%
12515,Alexander Mattison,13477,"5' 11""",60%,220 lbs,70%,4.67 sec,19%,4.29 sec,40%,7.13 sec,27%,35.0 in,60%,127 in,92%,22 reps,65%,9.13 in,40%,31.00 in,60%
12516,Kahale Warring,13478,"6' 6""",80%,252 lbs,43%,4.67 sec,72%,4.25 sec,82%,7.21 sec,28%,36.5 in,85%,122 in,90%,19 reps,30%,9.75 in,40%,32.75 in,23%
12517,Keelan Doss,13479,"6' 3""",80%,204 lbs,50%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8 reps,7%,9.50 in,70%,31.75 in,35%
12518,Jawaan Taylor,13480,"6' 5""",20%,312 lbs,43%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24 reps,45%,NaN,NaN,35.13 in,73%
12519,Mike Bell,13481,"6' 3""",70%,220 lbs,2%,4.83 sec,24%,4.46 sec,16%,7.10 sec,57%,30.0 in,10%,118 in,60%,10 reps,0%,9.25 in,20%,32.38 in,43%
12520,Joejuan Williams,13482,"6' 3""",97%,212 lbs,95%,4.64 sec,9%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17 reps,70%,9.75 in,90%,32.50 in,87%
12521,Jamel Dean,13483,"6' 1""",70%,206 lbs,91%,4.30 sec,96%,4.19 sec,42%,7.02 sec,16%,41.0 in,92%,130 in,91%,16 reps,60%,9.13 in,50%,31.75 in,63%
12522,Travis Homer,13484,"5' 10""",50%,202 lbs,20%,4.48 sec,72%,4.31 sec,38%,7.07 sec,40%,39.5 in,93%,130 in,96%,17 reps,20%,10.00 in,90%,31.50 in,77%
12523,Greedy Williams,13485,"6' 2""",93%,185 lbs,18%,4.37 sec,90%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.25 in,60%,31.50 in,50%
12524,David Long,13486,"5' 11""",3%,227 lbs,8%,4.45 sec,96%,NaN,NaN,NaN,NaN,39.5 in,91%,120 in,75%,15 reps,7%,10.00 in,80%,30.75 in,9%
12528,Cody Thompson,13490,"6' 2""",60%,205 lbs,53%,4.57 sec,25%,4.03 sec,92%,6.87 sec,55%,38.5 in,87%,119 in,45%,19 reps,80%,9.38 in,60%,31.00 in,17%
12529,Daniel Jones,13491,"6' 5""",80%,221 lbs,40%,4.81 sec,53%,4.41 sec,40%,7.00 sec,74%,33.5 in,80%,120 in,91%,NaN,NaN,9.75 in,55%,32.50 in,60%
12530,Joe Giles-Harris,13492,"6' 2""",50%,234 lbs,18%,4.75 sec,40%,NaN,NaN,NaN,NaN,29.5 in,9%,111 in,20%,17 reps,10%,8.50 in,0%,31.25 in,15%
12531,Jachai Polite,13493,"6' 3""",70%,258 lbs,93%,4.84 sec,23%,NaN,NaN,NaN,NaN,32.0 in,30%,NaN,NaN,NaN,NaN,9.75 in,60%,32.63 in,50%
12532,Qadree Ollison,13494,"6' 1""",90%,232 lbs,90%,4.58 sec,38%,4.31 sec,38%,7.53 sec,0%,29.5 in,8%,114 in,30%,19 reps,40%,9.63 in,80%,31.50 in,77%
12533,Jace Sternberger,13495,"6' 4""",30%,251 lbs,40%,4.75 sec,50%,4.31 sec,70%,7.19 sec,29%,31.5 in,35%,113 in,40%,17 reps,15%,9.75 in,40%,32.13 in,12%
12535,David Edwards,13497,"6' 6""",90%,308 lbs,30%,5.28 sec,58%,4.77 sec,53%,7.69 sec,86%,25.5 in,40%,99 in,45%,0 reps,0%,9.75 in,40%,33.38 in,45%
12536,Cody Ford,13498,"6' 3""",0%,329 lbs,87%,5.21 sec,62%,4.87 sec,32%,8.27 sec,2%,28.5 in,60%,104 in,60%,19 reps,10%,9.75 in,30%,34.00 in,30%
12537,Shareef Miller,13499,"6' 4""",50%,254 lbs,17%,4.69 sec,81%,4.45 sec,43%,NaN,NaN,29.5 in,17%,NaN,NaN,16 reps,7%,10.13 in,70%,33.63 in,45%
12539,Dillon Mitchell,13501,"6' 1""",40%,197 lbs,38%,4.46 sec,67%,4.20 sec,58%,NaN,NaN,36.5 in,70%,122 in,65%,12 reps,25%,9.00 in,20%,31.50 in,30%
12540,Marquise Brown,13502,"5' 9""",8%,170 lbs,5%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.00 in,20%,30.50 in,9%
12542,Jake Browning,13504,"6' 2""",30%,211 lbs,10%,4.74 sec,67%,4.44 sec,34%,7.19 sec,27%,29.0 in,25%,112 in,65%,0 reps,0%,9.00 in,7%,32.50 in,60%
12543,Myles Gaskin,13505,"5' 10""",50%,200 lbs,17%,4.58 sec,38%,4.27 sec,44%,7.19 sec,13%,35.5 in,65%,118 in,50%,24 reps,80%,8.75 in,20%,29.50 in,18%
12544,Vosean Joseph,13506,"6' 1""",10%,230 lbs,10%,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.63 in,50%,31.38 in,18%
